rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22
rotation,-42.6557207230598,-13.8850736557193,-21.2185062873268,-17.0325158426654,-7.00130457635325,-34.7171885647176,-45.9613916000421,-31.0935292479652,-27.1627160230807,-18.1760307242457,-52.1720494704366,0.282926907201895,-20.0213904128637,4.71199808107917,-54.3661302350399,-33.7924114803367,-8.99032606994144,45.5914192988879,-31.0839397733711,-24.7811525074807,-36.5504560859628,-22.6811611469129
rotation,-33.3774206963666,-8.96137147913225,-32.6751292892936,-54.4284774768016,-25.2298321905583,-34.2313710858039,-30.0458740152075,-26.4647307897118,74.2577647664029,-33.5126356589241,-9.77809989815465,-23.2408592925534,-22.3997111043852,-8.20966638076169,-66.4082156032912,-30.8888709412912,-19.8772773585491,-29.2369386340781,-39.2353696956553,-25.6926312516945,-19.3349108951985,-18.9431957311633
rotation,-27.3163517724104,-19.7170095341143,-25.6382636474819,-31.5167093259701,-26.6932072437136,-39.2023844439373,-58.7257959639732,-38.0752375430044,-28.7620857358307,-12.231644644235,-60.2499953257207,-20.9855158703837,-29.9047050112253,-32.7313946499061,-46.140611395233,-36.6112247485266,-31.4147631732237,-1.0541762430782,-24.4861885193129,-33.8113109142726,-25.0851683601738,-10.9836411421986
rotation,-55.4435385398708,2.14330410684709,-35.8407296223524,-33.169543015476,-14.0556466101913,-44.7440972524828,-46.2229319474449,-28.9296953149039,-19.8979805917035,-11.4111922252362,-34.3103375740828,-36.6437898560545,-28.271885273151,-35.2314807582213,-65.045732098083,-19.2553134232679,-27.7856532889611,-15.3280982472504,-33.6936818307316,-5.68283441886447,-31.7057313625567,-28.1296494479428
rotation,-75.0614594720093,-6.17788572344879,-33.3179007941409,-32.1049035675089,-24.475990464962,-49.2753816167233,-41.4925252931673,-20.2085673690332,-11.5844200630216,-4.93529386650308,-23.3029907238603,-23.2026931869122,-27.8076398126934,-44.2498964629844,-39.6854303672212,-39.4149141719672,-18.4959463669555,41.2656533119267,-22.0399154042292,-19.1767320792228,-47.6737356496877,-16.8389210237896
rotation,NA,-35.5118189052269,-29.1919910408513,-49.9236439076214,-25.7682183391919,-38.4493094751843,-27.1194030169538,-35.5244899542293,-54.5673862988476,-23.8974697971333,-43.0621457985963,-18.6308473785333,-22.3181579662051,-52.9677904891229,-42.8984441105629,-18.9027564800624,-18.9681553402596,-24.3880026406303,-27.515838029791,-31.2200579686175,-25.1899793222756,-20.8836312574434
rotation,-36.3235665440093,-19.1247925097801,-33.1343812871073,-51.5469555082836,-29.1183246750963,-43.4213750910384,-35.6316582136462,-33.6656706192166,-9.70989249428904,-22.9939539670994,-37.5612397919325,-35.1142019364549,-23.9758571834285,-3.64562735978485,-49.452607849475,-8.86651380060432,-31.7848648734952,-29.999278757005,-28.4382629503539,-21.5059330934785,-44.8356607463845,-16.8632914170195
rotation,-42.9071859771342,-10.129686776802,-13.6200370368918,-45.7115950943126,-20.2769433041058,-37.8410875224415,-30.9506248141423,3.5784655051862,-7.68022235938963,-27.3167254307937,-42.2110212561834,-15.1701713134809,-25.8172029283856,-43.649242955407,-51.2998843561717,-22.5873645048264,-18.7911661625984,-13.9360134758677,-24.7201349939378,-2.92755603551314,-28.0607022663992,-17.5748263916552
rotation,-4.3418735625487,-8.90332924584879,-26.4153414903966,-40.8763516422268,-13.7018397830474,-43.4128567865021,-47.5625720262377,12.9784621684362,-33.0644342466165,-27.3417142717714,-31.786269990672,-35.7286511514692,-28.930246696919,-38.648899203211,-39.6913310990319,-22.0447476128415,-29.9937451068418,5.04282643567732,-36.0814206821799,-36.2231636477719,-21.0097735501263,-26.238256400371
rotation,-40.5534864755827,-11.9419233784367,-34.1185649944433,-36.9903337136787,-33.2424228805174,-40.3481117169826,-42.1652650512369,-41.4689011312893,-50.1179108269512,-22.1116128609191,-36.8802330671329,-30.4038089168019,-22.1758842865292,-45.5789689791865,-46.7845114740264,-20.5534689130065,-17.6358060982897,-25.8518625420604,-16.1395090382722,-37.7579516098528,-46.6155136698575,-25.9926684519335
rotation,NA,1.09562365236732,-25.8678292486731,-55.2520924257788,-22.5700781455071,-52.0596011691264,-32.9290965084722,-4.61932338179267,-38.0411746503288,-13.5961318396961,-49.2099336311165,-18.3850312767865,-28.2922556685758,-45,-45.6717968488507,-30.4243045017523,-28.5496265853735,-16.0720755301778,-25.7640693256585,-28.4118913040416,-30.0628001839959,-22.0805256832605
rotation,-17.6879088128104,-26.2324979365069,-30.0327963674584,-38.2558785567112,-25.0169926778117,-38.1036274128921,-32.1935868597352,-51.5793761259806,-75.4001635877338,-10.564168606094,-14.3043886007494,-37.9791138474289,-26.7738726644098,-37.0007687230198,-35.3148086637527,-30.2907538978476,-29.0873337865943,-23.9820568297746,-28.9160602266289,-22.1170181160713,-36.5343767193708,-24.9583730578016
rotation,-11.8973983137708,-20.2248594311681,-37.7651608911367,-42.3515992470396,-28.3784787742038,-34.7436493536479,-48.1421428602551,-22.6363432007448,-27.8877143896568,-10.0214670808064,-34.7813645697915,-13.3124423735276,-25.5539476940878,-44.213497324906,-45.2776283013605,-19.5602837438074,-27.4492528864883,-27.9264762491723,-36.0917427670439,-7.18884512319639,-24.6602940938845,-18.2330701602675
rotation,-31.2857847181549,-12.4931275185988,-31.9878851608449,-26.8585140289732,-22.4886965047669,-42.4450345205855,-30.6343704158594,8.17557550938465,-59.8145349668534,-20.6786418826339,-55.0428212824031,-15.9573938307826,-28.588294014608,-41.955185183964,-37.9239292896927,-37.7462575161163,-37.8428163963283,-12.3498145299697,-28.551366776781,-14.4961221076796,-21.5607973151909,-32.7120654470347
rotation,-47.7114535887196,-19.5647681729323,-28.3207417314762,-44.1710993121215,-23.8997926802984,-28.3897361849933,-73.0138822194342,-3.20940075588124,-36.8324723185909,-19.6070503827179,-47.3628680516957,-35.3017070748151,-27.6674621744728,-49.0959623558464,-43.0086573140968,-28.9475523272218,-31.5352053089016,-13.1015268186922,-45.3165501457374,-21.5975459805719,-43.6386366465566,-27.1250045165522
rotation,-42.216049257699,-24.5442099303302,-25.5516634048162,-51.7692049920322,-30.7300584855107,-38.7520775401014,-20.8608468414872,-8.42900074072665,-39.9180490511371,-32.1010353579098,-70.9324970476292,-43.408945665868,-26.3114431246089,-37.2496088985544,-42.7387939440193,-30.1614091324182,-40.7087239562185,-17.8360703072185,-19.300578684559,-30.9599834407728,-31.3086555186096,-31.6454842342031
rotation,-23.1715132861955,-8.81976678276443,-38.6435623411076,-32.6025278073039,-25.1023840482511,-49.4391659762753,-50.9574920836462,-20.9528908329168,-43.962622784531,-18.0933898089755,-38.6642301434299,-18.4547936547706,-39.8849110841287,-61.0287902656442,-55.3300621508405,-30.1680575003702,-22.9939539670994,-22.1029995273144,-29.8850394794434,-36.0368666788024,-11.8081690281632,-24.1987323024117
rotation,-28.8377929584996,-40.2512571277936,-32.1433041068471,-35.0021667295676,-34.694172954548,-25.9374580064627,-50.8484084684824,-32.5050343145927,-53.2503383661019,-3.87572402697491,-45.9197311708901,-25.5233467703937,-25.5439902054456,-31.5284515720567,-44.1422758963821,-32.5078530427032,-24.4860069515019,-7.33288757218542,-20.7873119735742,-32.1255060722055,-26.0125322882042,-23.5478908811454
rotation,-77.082112000399,0.759128965217448,-36.0530662581508,-50.2793457234153,-35.7412640665789,-35.7889188746453,-47.6270217137894,10.5402296978123,-8.6070279087936,-23.6146438543453,-42.7245880904027,-24.9331655219102,-20.5663692424437,-45,-45.0365959870427,-23.1743624018162,-38.9806594046831,-39.5234112554162,-26.806374220563,-31.9751433934625,-46.3376361485083,-24.5362439083778
rotation,-29.8939341837756,-2.98572461320646,-25.0184281140629,-34.4460523059122,-18.5856436873863,-46.8825670191792,-37.2748607344007,-0.81381950361199,-43.6496596333468,-22.7792291991798,-56.5335211179368,-25.9758754311641,-34.8500815543371,-33.6893001589762,-41.5427754979319,-31.9420952887586,-21.2429818168939,-43.5843610020444,-33.761736983474,-33.6456273597848,-17.3449028906814,-17.6890926771196
rotation,-37.4218610801994,-20.2414722468238,-17.9247434329495,-57.0352479521096,-35.4723146545576,-38.1463415209435,-69.6836388099506,-45.5986391166969,-54.237040988939,-38.9493169247236,-44.4291260122051,-40.5906686928485,-25.7662956835227,-55.4621842867456,-35.8067000418851,-22.4660732013225,-29.8600217127952,-41.4671297268721,-12.2788901881784,-33.5578481599997,-10.1592620985994,-20.961924672402
rotation,-72.5693654319432,164.701264900906,-23.6905821197706,-18.4183030369686,-22.5616082624178,-22.948547406036,-26.9640404779616,-6.35755805526175,-7.11833132419629,-18.3198242986339,-18.4188366539612,-17.6380894405289,-44.9534461108628,-16.0089983896124,-35.9459277443197,-44.485817251502,-17.0626846771477,-13.0064311947503,-16.8152234396896,-26.3643253280193,-23.6977048306114,-18.1943717949946
rotation,NA,-43.1202078259238,-34.3803196155362,-16.2536045818707,-21.6374854291898,-44.2710373777955,-40.6165134125038,-20.213003296966,-35.72195272579,-17.5809883227388,-47.5618241919223,-24.4476678131446,-22.5815856642184,-45.6315024107708,-44.0154131847196,-33.169543015476,-27.2918709094623,3.83018277817638,-6.78772736799497,-26.1892375128725,-25.6027288120875,-35.8228310650367
rotation,-11.4790182019389,2.51539482176324,-28.6562178803877,-30.3472405374328,-13.5746711466039,-33.8670574965535,-59.1834638422657,18.7491966616196,-44.5004951259558,-31.8168868474403,-47.9277045783986,-32.6024205308901,-37.7132577330585,-57.4608943681678,-49.7154730147758,-37.3526550823308,-28.3639703185814,-27.8723297428816,-19.7315014087118,-35.7522395794645,-30.6674182287703,-33.2927954385302
rotation,-13.6682094276094,-15.5575448518356,-24.7654005334815,-46.2908184338615,-33.6682422795336,-47.2114615322316,-32.2781718865799,-24.9904698995242,-39.8740052090996,-27.1386157104297,-13.9372187142717,-40.1157439259995,-24.7811525074807,-58.4976265255722,-39.4708874324431,-33.1546509705901,-15.8161899253592,-37.8928411499066,-10.2292249173573,-32.1986705252595,-49.3397292715172,-20.5471828498311
rotation,-43.2016107140373,1.21660902227749,-41.5939601049822,-29.5520987938462,-24.019796394041,-39.5104533938617,-23.8974671862836,10.3240762266458,-8.01172877037213,-32.1073431015981,-14.2523893323977,-26.020881002371,-38.4206238740194,-44.6012292119944,-48.8882260995775,-22.615148146752,-16.8425463053269,-25.4747782926816,-12.9764161981787,-6.93530632696832,-51.5418647227038,-30.5026922398415
rotation,-45.3504930489069,-60.3285910024306,-26.5925744934099,-111.055506707775,-32.4592252189132,-28.8540776131697,-28.9173368309512,-27.2441236244425,-37.6504687101129,-51.6031571508763,-38.6162730678691,-19.5728565258194,-36.1684662308912,-35.3601170313112,-49.9563771616883,-43.968264667037,-34.6065405644505,-14.8950310217237,-13.968264667037,-30.3898830544894,-33.8879279626026,-19.186621632288
rotation,-20.0990901689879,-30.0528166433671,-22.6811632272913,-38.1805940929076,-26.1967683572526,-34.6605233329507,-30.2464915571183,-30.5097288742867,-40.9326288329271,-54.7605885215653,16.0632475786177,-20.6335524504775,-34.063709177207,-46.0723077932065,-47.553428052171,-45.5083288753714,-37.4316687364337,-2.6775493047156,-18.184224278364,-31.4147631732237,-39.7386950169074,-20.0259777710571
rotation,-29.7155611906174,-23.9019922479151,-30.9506248141423,-42.0329012827688,-20.6245854645897,-40.3994717833632,-30.0613533884049,10.090409003785,-36.7967767182521,-53.0794927512743,-40.0157829558951,-32.7861004530384,-26.2590853728888,-7.49219365890655,-64.1827970716144,-48.0420812702061,-33.5788940433896,-11.1478267124196,-23.5379963697632,-27.3950188653677,-46.2016283855536,-26.6890762708784
rotation,-14.8973215217859,67.8599966060577,-31.8490829491512,-56.6075267930802,-34.2575921079129,-23.8194345666527,-29.5877427175318,-29.5185757196956,-176.72316048695,-34.2234060974969,-29.088442506058,-14.8397790843506,-32.3860195218961,-41.5296498269596,-27.2060068756103,-33.9277483428353,-27.0161089122645,-45.0744405822257,-29.3109618356668,-28.0074433765475,-39.2790739402656,-34.0115237806607
rotation,-3.20471426188424,-33.5875966594045,-29.5185757196956,-37.0946750883118,-22.638668285462,-40.097993942379,-40.5575466496208,8.8706169752543,-30.5479629037294,-37.4751684424512,-40.8219739857143,-41.0715694048122,-29.142441140206,-52.1350589198258,-52.4140528986366,-42.6004651310719,-8.56562184161767,-4.27000720511734,-24.8840158348672,-29.8375164718371,-24.4319718204399,-23.7687940945515
rotation,-58.6507987410776,-39.4528171501689,-29.0493751858577,-41.4772096329382,-29.7753477701158,-45.0022897616922,-37.4506551610168,-39.4981293216502,-40.4050836709146,-45.9112951290298,-56.6459052583142,-33.529448745461,-29.9672036325416,-34.9635326080869,-28.248643898653,-50.5400522242277,-12.1959708848603,-33.3053230138039,-26.7511008741296,-22.3111975308669,-31.2042371953857,-22.0745649121917
rotation,-30.7277471639644,-28.4812781730618,-28.5091119825422,-29.7501472637958,-29.8719859090431,-43.6381432566177,-36.8324723185909,-19.3159102978838,-53.3179513497174,-46.8152234396896,15.2178331045523,-14.1958799935286,-35.0021667295676,-68.8304972800711,-47.1421378044014,-51.8590030832284,-38.3656084400088,-38.3112605416763,-30.3974431952068,-15.9866282374778,-47.8940789940632,-31.1247866884876
rotation,-20.1795212273087,-50.5313071769936,-30.2178815857158,-57.5600731297353,-26.6027852032944,-27.8110459609919,-40.1354521123546,1.14118136485463,-9.55062893706933,-48.2160916273045,-40.5792282602015,-22.01858114103,-30.2878787968832,16.0401151082028,-38.5558917899815,-37.5663002085953,-30.7430773371899,-19.6127987041088,-33.5648009854751,-39.863196006372,-41.9662000355826,-26.3277066368697
rotation,-26.0847185882171,-33.4212588240947,-35.2368039986725,-53.6640484780477,-27.8208975835791,-39.6252819092217,-31.0903717099619,-51.9833971531277,-41.0466966959471,-41.7293388523676,-44.8349537227107,-36.5756104628543,-32.2853216513031,-56.70807076595,-49.1915701474183,-48.8886714615936,-22.6963762547378,-38.4292873984575,-24.6912065389498,-30.3580358721868,-38.6716393935882,-28.7487884286018
rotation,-30.485184064682,-22.2390410760245,-35.0713670375386,-44.2731612189521,-26.7184127365571,-42.3943081411315,-35.25164205369,-34.0459658033509,-34.760742667633,-57.5820378713567,5.7240940183729,-23.8194345666527,-41.0285253545573,-56.1305851973357,-34.6605233329507,-8.42900074072665,-20.9356677658868,-29.1757375669206,-25.0626844617328,-38.2534845409429,-24.3681532410534,-26.6818245706431
rotation,-22.6906171437445,-31.7929112748885,-29.3585213254313,-28.131393474233,-23.5532382139324,-40.5155177026508,-26.9640404779616,-46.6875576264724,-34.3027527453289,-23.4955447314258,-52.2402754765842,-29.712591262939,-39.6499322697496,-41.3308094508165,-50.412331598653,-18.8131788250159,-13.0609141331902,-19.6047087996564,-36.6565152149483,-36.9637630395671,-40.3617363842372,-25.9078173628477
rotation,-32.9372481294466,-51.7947329681686,-32.3301974486749,-38.9678442965325,-35.7244888230186,-35.4723146545576,-38.5688897161552,-49.404926489045,-43.9174944583624,-39.7669694751859,-43.1897816904584,-27.3679152083014,-40.4144415357774,-9.88800893371313,-34.5645727964165,-45.219560311057,-29.6960653573898,-25.6267432087104,-25.8137401190273,-28.33077253603,-37.7079714207005,-37.6442111131097
rotation,-16.2551466467548,-41.2627283952684,-31.3282285847448,-43.089380432367,-32.8180786215304,-42.1597133606726,-34.8941749663758,8.59210572034369,-27.6145260122794,-59.1298257113944,-54.3593161883208,-42.2690021950573,-31.5170777034778,-46.1294544785574,-38.4739707243396,-46.9192835883082,-24.3683417863538,-50.3489715107517,-31.0118512777784,-34.972756324993,-39.5475126297075,-17.1176157838479
rotation,-58.8228571860603,-25.8844366934484,-28.9322278262428,-47.4745574324197,-30.0315345500772,-38.0404468279032,-27.9942350011668,-31.6575522416375,-24.4860069515019,-52.8946569230173,-53.4342936525834,-22.7133336866158,-32.2660935162191,-65.853201522633,-44.9053405413952,-23.6666365046776,-30.6273264943829,-46.9730246569473,-30.9397166533168,-18.9140929128568,-14.6167473766648,-30.7286399669487
rotation,-42.3391599402522,-37.2574005464398,-28.8241691692642,-31.8832375024163,-28.6756760565597,-37.8746701871195,-30.5129658989249,-26.9794571019113,-31.0421865367686,-36.8811342886083,-27.3672671138347,-16.9303888169278,-38.2487336351875,-42.3199392861152,-47.5108095992345,-42.6600332491503,-29.5098214516809,-73.1047522748638,-35.3029561693354,-42.2320278235956,-28.1017047059732,-23.6558430889589
rotation,-39.8653708309182,-11.2504523779136,-35.7337798281369,-31.2435004670679,-32.922820089453,-40.7900663688835,-42.1528229843626,5.90448475293896,-5.37378314596769,-45.9066738071207,-37.6859944888601,-25.7424078920871,-37.5026967599668,-44.2214761879777,-30.5494563995976,-46.0981822194921,-27.5457661346504,-20.0886767015777,-37.4826245067153,-40.0994702971424,-24.6483688846758,-24.3880026406303
rotation,-65.0107716014897,-45.409799453143,-32.9573952774232,-48.2237859724299,-33.9420364135781,-31.1677901969962,-37.2805701820272,-56.9673540262972,-43.1636394010833,-54.2829078013655,-35.3360039540675,-31.1516421934945,-40.9755046510866,-45.4563065454197,-35.5139930484981,-45.1643392536155,-17.3209808460968,-55.6401014743665,-25.3543183038892,-43.6539264252946,-29.130528549144,-17.0909930362038
rotation,-35.324740756671,-46.3509424777175,-36.8851442470944,-50.359179171909,-41.9044441693854,-46.6008854332152,-27.6460998735064,-52.3825053758447,-41.6914682319243,-53.7956248971165,-45.0748583189785,-38.2659118082143,-30.9135203160046,-40.9039045418698,-41.9135315618572,-39.1758507531433,-28.6907194390046,-19.8427536485544,-29.7057058752583,-31.6454842342031,-41.1373368902394,-25.4376009543686
rotation,-42.1240126377564,-38.7007719519511,-28.884735228123,-64.0758210332791,-26.7711329805286,-33.4312569770848,-34.6096523295426,-34.768008954863,-39.0626212267328,-54.544009069532,-40.8485443672139,-21.45139225445,-37.1859785941074,-75.8092844395516,-56.0812045513404,-25.1058250336242,-38.6025806822086,-41.041717830352,-32.8267607788892,-27.3235551472323,-51.8124436945604,-26.3654692054942
rotation,-44.0811973968375,-33.6656706192166,-38.0253758199162,-25.5516634048162,-30.6069060254362,-31.0650125538555,-36.4011303984011,-47.1113349145675,-11.4523593406173,-33.2024955756937,-24.7332019068367,-29.6843279965587,-26.3643253280193,-62.1012195497969,-46.8681699235427,-48.0606682273927,-35.6122169376488,-17.3562512649029,-30.5494563995976,-36.7902726047788,-32.1698199251298,-25.5710845491463
rotation,-29.4442735366182,-47.9200707563652,-31.860478675418,-40.2038248983188,-27.5191826948644,-40.684248870199,-47.0323894123609,9.98509688609126,-35.4538321265518,-56.695850903332,-53.707587584943,-38.3573031342853,-49.6984655928377,-49.5981352967086,-59.0908148348713,-49.0248154667617,-25.2072380296391,-9.06957872957952,-39.6600801676145,-26.1892375128725,-39.256577259153,-19.902006057621
rotation,-34.6570026001271,-38.8746604421576,-32.5373880708617,-49.3823205603219,-30.3285910024306,-40.3860408199898,-38.5598596376711,-40.7105924991801,-45.1501847130806,-27.8076398126934,-28.548733275527,-26.521875770894,-40.8917605789764,-20.4925151657665,-41.6925060740841,-36.2747580548874,-27.3381352084158,-35.6602511193244,-34.4289154508537,-36.4994312610704,-60.4061967398833,-36.9572382574103
rotation,-71.3734300364184,-47.2274383582087,-25.9540341966491,-73.2222947771413,-22.0233124765736,-48.5538309974846,-29.804652080417,-45.4453873246215,-53.9502693798193,-46.1799292800538,-50.7093252989301,-28.229491667321,-40.0606727565512,-42.832444841022,-42.8815667097365,-45.6282418558467,-37.3076375594843,-25.9227669909748,-39.3328429871543,-33.5101695633352,-37.0519816334999,-30.4814692852702
rotation,-69.8513310815833,-39.2156400074041,-31.3400416742698,-24.7811525074807,-35.7017754818821,-29.5724487371784,-30.0980131078887,-67.2839964810946,-35.081260125233,-47.6272826249038,-21.4617910143488,-24.6880265247945,-30.1295815981857,-33.478124229106,-36.3257418620004,-47.6194379195869,-28.6897006014237,-21.3986769587335,-28.3623719444526,-32.3917816934772,-29.6056784420206,-24.8655507953605
rotation,-17.1250744223987,-39.8743654643981,-36.2588081986564,-40.0941018502568,-33.1024939204969,-38.0669442109715,-39.3471782873134,-57.7453215889143,-32.195467391987,-53.2189842685046,-49.8859610357524,-26.2845487846856,-39.9396135302818,-45.1286800191152,-57.222946429881,-11.2954159629306,-27.5820378713567,-32.0805233822681,-28.9220638070199,-33.3982483305803,-43.5836530879522,-19.7957823002219
rotation,-43.7598627129767,-39.8120950960684,-34.9599321588059,-41.8083559048632,-38.3761523206429,-26.9201271011381,-30.484197930761,-22.5662583331443,-32.0964132211297,-38.3998973798903,-35.6592945585345,-39.7893477843521,-33.4742131587385,-51.4443307817083,-52.3498442327395,-40.7715355871639,-36.4433199661842,-45.2146878499283,-29.1801892519324,-27.0797120536242,-52.8072334893574,-30.4522829459323
rotation,-37.0646476708024,-55.8566319747706,-30.8744369330828,-40.4744170629315,-30.727628642823,-44.1428252629564,-16.5972608905922,-39.2653653840514,-22.7450510943992,-59.6778711189735,-46.9716134518077,-33.8261952740963,-31.9656135287404,-48.5227903670618,-37.7079248736146,-46.4224105089854,-31.6652636386595,-16.581483726553,-25.8461562838382,-36.3542279081888,-33.4411328101566,-25.9732998559145
rotation,-49.800517446207,-55.1097593613025,-39.9325986682721,-35.6414229847888,-33.1736157507055,-47.1885795223499,-25.3934594355495,-19.0518052729496,-54.3454747221637,-30.8177787963891,-39.8423672615365,-14.7409993434709,-30.4068465906309,-42.8378217365904,-35.771234413133,-35.1872010527442,-17.1729411197238,-28.5545956902003,-35.1256834874393,-27.9424356916896,-55.7244731861963,-23.2990776089707
rotation,-56.4834455435306,-47.2599108862437,-27.4754767380523,-33.8616644210051,-30.1695694999045,-24.9429279699951,-29.0210106214709,-67.5230144968726,-51.9573198126595,-53.707587584943,-57.064341584699,-27.9211055349395,-33.557399501027,-44.2973224386128,-55.9972725548875,-51.0675808397121,-26.8693709058771,-41.2410834677107,-37.8771969086823,-36.1266517957845,-37.3175557684931,-23.4668182528833
rotation,-42.0691052021686,-38.7608769900937,-31.7804573304668,-56.3073943867353,-33.1137192470842,-46.7908448232655,-23.0871609830036,-58.4075060509506,-35.4038524550936,-72.2391296193044,-41.7839083726955,-37.3596069285031,-35.7479848360926,-36.2814786140482,-39.2286784475456,-30.507000484488,-15.3608579313641,-23.5318261427992,-23.2098818644397,-34.1756675644674,-24.2386700296927,-23.7931200172682
rotation,-28.5386064589261,-42.2079637764204,-26.824841188096,-30.6406443483212,-26.0444406072725,-40.2881223966345,-33.0798728988619,-55.5608699978233,-45.3227469881303,-29.4049670110565,-46.8242756714831,-48.025186966773,-37.1885749033372,-45.9818932232193,-40.2032013862456,-49.1660490354896,-38.7461622625552,-20.6263829106724,-28.9561221573377,-38.9806594046831,-43.0420944966734,-31.6455805145757
rotation,-31.9706575713237,-16.8676780279754,-24.2013084306869,-56.8387019018258,-38.0776068607922,-36.4228334893342,-25.2762955532548,-36.9732662547306,-40.1628058899699,-32.4035088333914,-37.8170483204164,-38.8035865708957,-29.7845761554774,-39.9382964847484,-49.4424901581818,-46.3147235253386,-38.7754191732872,-38.8197667827644,-32.1211089671013,-29.9039506131728,-37.0552174151149,-23.6704833185853
rotation,-29.0267863709947,-50.7880613171046,-34.2817620962228,-31.3385710015864,-29.3010309573074,-40.650690381473,-38.6567088441827,-47.6294764099434,-46.7689560958061,-54.0428810197244,-42.1923064875596,-48.5162242696972,-28.769046909698,-42.420242050718,-39.6389458871514,-44.2276797854952,-30.32977456441,-39.6108303476887,-23.6634329821617,-30.1105080938649,-25.5671842550114,-23.4222526911901
rotation,-46.8647797553394,-34.5499705113191,-23.3080575933512,-38.57100595577,-30.1546201677224,-31.6686619282879,-30.3581330736682,-41.6733736035676,-45.1328760900629,-58.5609806675705,-45.9735877503671,-19.6127987041088,-27.3821105131744,-54.2655201292403,-52.1440290330211,-38.8254145898149,-17.7497728845537,-23.9166102700009,-33.8926434904019,-20.792705854194,-27.1772942434234,-21.7186803181162
rotation,NA,-32.3917816934772,-20.1700735701468,-53.6131014098623,-35.6122169376488,-41.4390636520937,-24.526806548035,-71.0534286437601,-38.2444159991504,-37.6214976658764,-44.1426777935921,-31.2166090222775,-39.1534746723727,-48.0014572723902,-49.6956121276924,-37.98141885897,-20.5986808871325,-47.135741998057,-35.3916900302001,-28.5289592570974,-35.59457062334,-23.5650303700751
rotation,-49.4701007866741,-25.0203333513677,-20.6852345709363,-41.7202448293754,-36.4790294687889,-44.1565232745995,-38.1106056520469,-31.507232037058,-37.5610487909933,-44.8682247658546,-38.0404468279032,-26.2067802197519,-29.4651524018403,-9.05655943009815,-37.7079714207005,-45.3908575681476,-32.4397348954831,-32.3682513586162,-29.3482758427305,-27.0070310428358,-29.6005382351618,-18.6546572091505
rotation,-38.2794253604528,-37.2555238507151,-15.9615607342145,-79.0140024815042,-32.7991194538506,-33.7620275865894,-39.5311814419376,-45.5866882765458,-40.3952666721405,-44.2380613330742,-30.4522829459323,-24.1131145287619,-39.66404368274,-41.5420028931067,-33.6047182527791,-39.141746354834,-29.2247632102896,-12.2661775867481,-24.1734811271702,-38.4565442551026,-31.6504834927061,-22.5616082624178
rotation,-37.6568506941975,-34.1071422326444,-32.0563718629017,-34.0940280054805,-42.6273967519717,-39.4149141719672,-42.3508876243702,-51.4260193173533,-47.0792487457257,-56.2896914613582,-35.2244544033103,-48.5889207979277,-34.459787827637,-48.0752953268916,-47.9686572398933,-49.8219792689135,-35.4310502767367,-56.0339672119767,-30.5950329889435,-44.3964624717505,-42.4711114533244,-19.7961751016812
rotation,-32.7594315057403,-33.6034826582005,-24.019796394041,-39.8994684511309,-39.5304156249412,-28.6989186055206,-34.0715217422713,-44.0257442289385,-38.0400732831977,-47.0480827084167,-34.1717428048447,-36.103781147139,-35.9471404204001,-39.2734576646222,-37.7073739917272,-44.9879777097873,-19.5690652360322,-24.5959017822269,-32.3334950952413,-30.146643588682,-34.694172954548,-25.0188798016318
counter,-4.6522183182156,-32.0016639566917,-11.6563710822523,-35.823661395421,-34.5766503998126,-37.8380215222529,-39.164517906237,-54.3439138718959,-45.8214415279501,-11.843936485074,-17.1505045640943,-40.1020929453213,-25.3456374060091,-47.688538708299,-35.1349980799551,-53.3179513497174,-34.7171885647176,-17.9132097411629,-29.5810416585235,-20.7232445642663,-39.9958164709113,-27.9127662982088
counter,-12.0771679570163,-5.65380161661768,-27.5457661346504,9.43235681778972,19.2880147661204,-56.2737718061547,3.55695909338091,-36.8702043052595,-41.5888840501674,16.8309673911051,16.9585441322187,-39.5458706647468,17.3814415577119,11.1448134210349,56.6186324514656,46.7645206645184,17.4658773361704,-30.7591289652175,-23.985898196997,-16.1553289962333,169.715813092211,-17.9988209729615
counter,-6.70918288437108,-45.7903082007836,-1.28013895228505,170.943224322566,-41.3732687126827,-3.57046575149627,-24.8682559400527,-29.8906278043164,-38.9640230259518,-27.0852449667607,43.8140646722793,21.9612746660332,5.33319342797286,-24.5430561197158,50.0259777710571,56.8589990693635,-35.6645527136177,-0.184839864980984,-21.0849191555057,-19.7265562570954,-166.472584023703,-19.2880147661204
counter,45.6268919537509,170.667580998894,15.8770536186839,-69.3539831307375,10.4744170629316,-40.3831982628813,25.3934594355495,-47.1086646521196,58.0811397316239,-20.2613049830926,15.948506940625,-37.9810278841366,8.46720336632789,-58.9165667677736,100.298514080481,-4.22340609749689,21.8428625004916,-21.8491877645783,4.28776639121156,0.288738524037595,-11.0339580005079,-6.20640261433532
counter,38.1379284115849,-33.0583853089657,4.78204989158686,-67.3619957135764,-22.5815856642184,114.783354435772,-5.72642510574252,31.9546721236429,87.0142753867935,-9.64207171218791,-20.8070065292913,-23.4433340079255,3.95870062905367,-90.0014335373354,46.0981822194921,33.0600147105793,-10.3940978227203,-15.6227305082095,-8.95995812451695,-24.0134103442586,-55.4354272035835,-2.84947456067722
